250.31,138
253.12,135
255.94,127
258.75,126
264.38,127
270.0,130
272.81,138
275.62,140
281.25,142
284.06,140
286.88,146
289.69,142
298.12,103
303.75,79
309.38,76
315.0,80
320.62,84
323.44,78
329.06,87
331.88,92
334.69,276
337.5,276
340.31,274
343.12,270
345.94,267
348.75,266
351.56,277
0.0,268
2.81,306
5.62,239
11.25,275
14.06,268
16.88,222
22.5,245
25.31,308
28.12,293
30.94,291
39.38,66
56.25,54
61.88,195
64.69,186
73.12,181
78.75,161
81.56,191
143.44,61
149.06,100
151.88,109
154.69,103
160.31,107
163.12,102
165.94,101
168.75,91
174.38,94
180.0,87
182.81,94
185.62,107
188.44,99
191.25,109
194.06,114
196.88,113
202.5,114
